cycling_time,total_trip_count,ride_count,ebike_ride_count,Bicycle_volume,total_people_count,total_commute_trip_count,total_leisure_trip_count,total_male_people_count,total_female_people_count,total_unspecified_people_count,total_18_34_people_count,total_35_54_people_count,total_55_64_people_count,total_65_plus_people_count,commute_volume,leisure_volume,commute_percentage,leisure_percentage
2019-01-01 09:00:00,60,60,0,194.59788,60,0,60,60,0,0,0,0,0,0,0.0,194.59788,0.0,1.0
2019-01-01 10:00:00,235,255,0,762.17503,255,0,255,255,0,0,0,60,0,0,0.0,762.17503,0.0,1.0
2019-01-01 12:00:00,345,345,0,1211.26827,345,0,345,345,0,0,50,65,0,0,0.0,1211.26827,0.0,1.0
2019-01-01 13:00:00,95,95,0,338.89013,95,0,95,95,0,0,0,25,0,0,0.0,338.89013,0.0,1.0
2019-01-01 14:00:00,220,210,0,744.30238,210,0,160,210,0,0,0,100,15,0,0.0,744.30238,0.0,1.0
2019-01-01 15:00:00,20,20,0,62.60464,20,0,20,20,0,0,0,0,0,0,0.0,62.60464,0.0,1.0
2019-01-02 06:00:00,145,145,0,-9.888860000000111,145,145,0,145,0,0,0,130,0,0,-9.888860000000111,-0.0,1.0,0.0
2019-01-02 07:00:00,140,140,0,-112.75768000000012,140,135,0,140,0,0,55,125,0,0,-112.75768000000012,-0.0,1.0,0.0
2019-01-02 08:00:00,685,685,0,2370.1134999999995,685,605,0,585,100,0,270,335,0,0,2370.1134999999995,0.0,1.0,0.0
2019-01-02 09:00:00,215,215,0,697.30907,215,185,0,215,0,0,0,185,0,0,697.30907,0.0,1.0,0.0
2019-01-02 12:00:00,85,85,0,275.68033,85,0,50,60,0,0,0,0,0,0,0.0,275.68033,0.0,1.0
2019-01-02 13:00:00,245,245,0,794.60801,245,0,175,225,0,0,10,5,0,0,0.0,794.60801,0.0,1.0
2019-01-02 14:00:00,220,220,0,713.52556,220,0,25,220,0,0,0,25,0,0,0.0,713.52556,0.0,1.0
2019-01-02 15:00:00,140,140,0,438.23248,140,0,140,140,0,0,0,90,0,0,0.0,438.23248,0.0,1.0
2019-01-02 16:00:00,310,310,0,970.37192,310,310,0,310,0,0,0,255,0,0,970.37192,0.0,1.0,0.0
2019-01-02 17:00:00,950,970,0,4856.26172,970,810,0,790,115,0,240,600,0,0,4856.26172,0.0,1.0,0.0
2019-01-02 18:00:00,610,610,0,2607.6574,610,580,0,610,0,0,95,305,0,0,2607.6574,0.0,1.0,0.0
2019-01-02 19:00:00,260,260,0,395.3143999999999,260,260,0,195,0,0,220,0,0,0,395.3143999999999,0.0,1.0,0.0
2019-01-03 06:00:00,130,130,0,-104.70356000000012,130,130,0,130,0,0,0,130,0,0,-104.70356000000012,-0.0,1.0,0.0
2019-01-03 07:00:00,345,345,0,185.34833999999972,345,345,0,315,0,0,130,185,0,0,185.34833999999972,0.0,1.0,0.0
2019-01-03 08:00:00,910,905,0,2509.5834399999994,905,880,0,790,140,0,345,485,0,0,2509.5834399999994,0.0,1.0,0.0
2019-01-03 09:00:00,15,15,0,48.64947,15,15,0,15,0,0,0,0,0,0,48.64947,0.0,1.0,0.0
2019-01-03 11:00:00,110,110,0,356.76278,110,0,60,110,0,0,0,0,0,0,0.0,356.76278,0.0,1.0
2019-01-03 14:00:00,175,175,0,567.57715,175,175,0,175,0,0,0,175,0,0,567.57715,0.0,1.0,0.0
2019-01-03 15:00:00,20,20,0,62.60464,20,0,0,20,0,0,0,0,0,0,,,,
2019-01-03 16:00:00,270,270,0,845.1626399999999,270,250,0,270,0,0,0,240,0,0,845.1626399999999,0.0,1.0,0.0
2019-01-03 17:00:00,920,900,0,4794.26224,900,770,0,770,195,0,240,450,30,0,4794.26224,0.0,1.0,0.0
2019-01-03 18:00:00,515,515,0,1791.14,515,435,0,435,0,0,240,240,0,0,1791.14,0.0,1.0,0.0
2019-01-03 19:00:00,255,305,0,387.7121999999999,305,115,80,225,0,0,0,60,0,0,228.6507846153845,159.06141538461534,0.5897435897435896,0.4102564102564102
2019-01-03 20:00:00,30,30,0,11.009759999999982,30,0,0,30,0,0,0,0,0,0,,,,
2019-01-04 06:00:00,50,50,0,-40.27060000000005,50,50,0,50,0,0,0,50,0,0,-40.27060000000005,-0.0,1.0,0.0
2019-01-04 07:00:00,545,510,0,238.0576999999996,510,495,60,445,0,0,120,330,0,0,212.43043634574843,25.627263654251205,0.8923485203198585,0.1076514796801416
2019-01-04 08:00:00,745,740,0,1822.94134,740,705,0,615,100,0,215,410,0,0,1822.94134,0.0,1.0,0.0
2019-01-04 09:00:00,135,135,0,437.84523,135,135,0,135,0,0,0,0,0,0,437.84523,0.0,1.0,0.0
2019-01-04 11:00:00,60,60,0,194.59788,60,0,60,60,0,0,0,0,0,0,0.0,194.59788,0.0,1.0
2019-01-04 14:00:00,50,50,0,162.1649,50,0,50,50,0,0,0,50,0,0,0.0,162.1649,0.0,1.0
2019-01-04 15:00:00,240,240,0,751.25568,240,100,0,240,0,0,0,20,0,0,751.25568,0.0,1.0,0.0
2019-01-04 16:00:00,225,225,0,704.3022,225,225,0,225,0,0,0,90,0,0,704.3022,0.0,1.0,0.0
2019-01-04 17:00:00,745,725,0,3719.99822,725,720,0,535,195,0,150,480,0,0,3719.99822,0.0,1.0,0.0
2019-01-04 18:00:00,725,725,0,3334.5701,725,660,80,725,0,0,240,415,0,0,2976.6667508404494,357.9033491595505,0.892668818340466,0.107331181659534
2019-01-04 19:00:00,225,225,0,342.09899999999993,225,0,0,225,0,0,0,0,0,0,,,,
2019-01-04 20:00:00,60,60,0,22.019519999999964,60,60,0,60,0,0,0,0,0,0,22.019519999999964,0.0,1.0,0.0
2019-01-05 07:00:00,5,5,0,5.13809,5,0,0,0,0,0,0,0,0,0,,,,
2019-01-05 08:00:00,60,60,0,61.65708,60,0,60,50,0,0,0,0,0,0,0.0,61.65708,0.0,1.0
2019-01-05 09:00:00,375,380,0,1903.6230000000005,380,0,310,375,0,0,0,295,0,0,0.0,1903.6230000000005,0.0,1.0
2019-01-05 10:00:00,135,135,0,685.3042800000001,135,0,60,60,0,0,75,50,0,0,0.0,685.3042800000001,0.0,1.0
2019-01-05 11:00:00,480,420,0,2604.66546,420,0,390,410,0,0,250,215,0,0,0.0,2604.66546,0.0,1.0
2019-01-05 12:00:00,60,70,0,304.57968000000005,70,0,70,70,0,0,0,0,0,0,0.0,304.57968000000005,0.0,1.0
2019-01-05 13:00:00,270,270,0,1445.28768,270,0,260,270,0,0,140,60,0,0,0.0,1445.28768,0.0,1.0
2019-01-05 14:00:00,435,430,0,2251.7655000000004,430,0,360,380,0,0,70,130,0,0,0.0,2251.7655000000004,0.0,1.0
2019-01-05 15:00:00,35,40,0,173.71417000000002,40,0,40,30,0,0,0,25,0,0,0.0,173.71417000000002,0.0,1.0
2019-01-05 16:00:00,145,145,0,719.67299,145,0,145,0,0,0,145,0,0,0,0.0,719.67299,0.0,1.0
2019-01-06 07:00:00,60,60,0,61.65708,60,0,60,60,0,0,0,0,0,0,0.0,61.65708,0.0,1.0
2019-01-06 08:00:00,490,450,0,1085.80264,450,0,440,440,0,0,110,180,0,0,0.0,1085.80264,0.0,1.0
2019-01-06 09:00:00,570,590,0,3129.9908400000004,590,0,580,560,60,0,130,375,0,0,0.0,3129.9908400000004,0.0,1.0
2019-01-06 10:00:00,630,800,0,3571.4822400000003,800,0,615,605,0,0,120,230,60,0,0.0,3571.4822400000003,0.0,1.0
2019-01-06 11:00:00,325,300,0,1743.1555000000003,300,0,265,300,0,0,120,75,0,0,0.0,1743.1555000000003,0.0,1.0
2019-01-06 12:00:00,695,650,0,3764.531840000001,640,0,610,600,0,0,130,230,5,0,0.0,3764.531840000001,0.0,1.0
2019-01-06 13:00:00,415,410,0,2175.13198,410,0,380,345,50,0,95,125,0,0,0.0,2175.13198,0.0,1.0
2019-01-06 14:00:00,170,180,0,862.9757600000002,180,0,105,175,0,0,125,35,0,0,0.0,862.9757600000002,0.0,1.0
2019-01-06 15:00:00,290,290,0,1452.92316,290,0,215,50,125,0,170,40,0,0,0.0,1452.92316,0.0,1.0
2019-01-06 19:00:00,5,5,0,16.76735,5,0,0,5,0,0,0,0,0,0,,,,
2019-01-06 20:00:00,50,50,0,110.0011,50,0,0,50,0,0,50,0,0,0,,,,
2019-01-07 06:00:00,55,55,0,-44.29766000000004,55,55,0,55,0,0,0,55,0,0,-44.29766000000004,-0.0,1.0,0.0
2019-01-07 07:00:00,355,355,0,711.7736199999998,355,355,0,275,0,0,0,265,0,0,711.7736199999998,0.0,1.0,0.0
2019-01-07 08:00:00,1125,1120,0,3726.066299999999,1120,1030,20,795,185,0,290,585,0,0,3655.31264427751,70.75365572248923,0.9810111656567976,0.0189888343432024
2019-01-07 09:00:00,740,705,0,3769.60901,705,685,0,620,0,0,85,530,0,0,3769.60901,0.0,1.0,0.0
2019-01-07 12:00:00,45,45,0,145.94841,45,0,0,45,0,0,0,0,0,0,,,,
2019-01-07 15:00:00,80,80,0,250.41856,80,80,0,0,0,0,0,0,0,0,250.41856,0.0,1.0,0.0
2019-01-07 16:00:00,260,260,0,813.86032,260,260,0,260,0,0,0,260,0,0,813.86032,0.0,1.0,0.0
2019-01-07 17:00:00,1395,1245,0,7621.236599999999,1310,1195,25,1060,190,0,55,875,0,0,7466.260335932446,154.97626406755307,0.9796652076032448,0.0203347923967552
2019-01-07 18:00:00,975,975,0,4674.7881,970,940,0,725,0,0,265,435,0,0,4674.7881,0.0,1.0,0.0
2019-01-07 19:00:00,485,455,0,1817.5349,455,455,0,325,0,0,195,225,0,0,1817.5349,0.0,1.0,0.0
2019-01-07 20:00:00,215,215,0,78.90327999999987,215,5,0,45,0,0,0,190,0,0,78.90327999999987,0.0,1.0,0.0
2019-01-08 06:00:00,95,95,0,-76.51414000000008,95,80,0,95,0,0,0,80,0,0,-76.51414000000008,-0.0,1.0,0.0
2019-01-08 07:00:00,530,530,0,1034.0419999999997,530,530,0,420,55,0,80,365,0,0,1034.0419999999997,0.0,1.0,0.0
2019-01-08 08:00:00,1315,1310,0,4855.788579999999,1310,1200,0,1045,265,0,505,590,0,0,4855.788579999999,0.0,1.0,0.0
2019-01-08 09:00:00,130,60,0,421.62874,130,130,0,85,0,0,15,50,0,0,421.62874,0.0,1.0,0.0
2019-01-08 14:00:00,50,50,0,162.1649,50,0,50,0,0,0,0,0,0,0,0.0,162.1649,0.0,1.0
2019-01-08 15:00:00,50,50,0,156.5116,50,0,0,0,0,0,50,0,0,0,,,,
2019-01-08 16:00:00,240,240,0,751.25568,240,185,10,240,0,0,0,10,0,0,712.7297476923077,38.52593230769231,0.9487179487179488,0.0512820512820512
2019-01-08 17:00:00,1520,1465,0,8554.942759999998,1490,1230,295,1225,260,0,240,935,0,0,6877.933361911899,1677.0093980880988,0.8039718739055479,0.196028126094452
2019-01-08 18:00:00,1160,1160,0,5844.1694,1160,1045,0,965,175,0,540,435,0,0,5844.1694,0.0,1.0,0.0
2019-01-08 19:00:00,455,450,0,1723.9163,450,450,0,240,0,0,210,50,0,0,1723.9163,0.0,1.0,0.0
2019-01-09 06:00:00,145,145,0,-9.88886000000011,145,145,0,120,0,0,0,120,0,0,-9.88886000000011,-0.0,1.0,0.0
2019-01-09 07:00:00,670,640,0,1420.1317599999995,640,620,0,550,30,0,105,365,0,0,1420.1317599999995,0.0,1.0,0.0
2019-01-09 08:00:00,1005,970,0,3715.81986,970,905,0,755,205,0,400,380,0,0,3715.81986,0.0,1.0,0.0
2019-01-09 09:00:00,450,365,0,1859.58276,365,365,0,365,0,0,20,235,0,0,1859.58276,0.0,1.0,0.0
2019-01-09 10:00:00,90,90,0,291.89682,90,90,0,90,0,0,0,15,0,0,291.89682,0.0,1.0,0.0
2019-01-09 11:00:00,100,100,0,324.3298,100,100,0,100,0,0,0,100,0,0,324.3298,0.0,1.0,0.0
2019-01-09 16:00:00,455,455,0,2046.45142,455,425,0,435,0,0,165,260,0,0,2046.45142,0.0,1.0,0.0
2019-01-09 17:00:00,1230,1205,0,6753.76604,1205,1085,0,990,140,0,225,885,0,0,6753.76604,0.0,1.0,0.0
2019-01-09 18:00:00,925,900,0,4358.7391,900,870,0,745,0,0,310,440,0,0,4358.7391,0.0,1.0,0.0
2019-01-09 19:00:00,355,315,0,755.7804999999998,315,310,5,310,0,0,295,55,0,0,745.20817166067,10.57232833932982,0.9860113771930742,0.0139886228069258
2019-01-09 20:00:00,240,240,0,88.07807999999986,240,240,0,60,0,0,0,80,0,0,88.07807999999986,0.0,1.0,0.0
2019-01-09 21:00:00,20,20,0,7.339839999999988,20,0,0,20,0,0,0,0,0,0,,,,
2019-01-10 06:00:00,75,75,0,-60.40590000000006,75,60,0,75,0,0,0,60,0,0,-60.40590000000006,-0.0,1.0,0.0
2019-01-10 07:00:00,505,505,0,1446.1288599999998,505,450,0,455,0,0,95,335,0,0,1446.1288599999998,0.0,1.0,0.0
2019-01-10 08:00:00,1340,1300,0,5156.340919999999,1300,1280,0,1110,145,0,350,600,0,0,5156.340919999999,0.0,1.0,0.0
2019-01-10 09:00:00,300,300,0,972.9894,300,275,0,290,0,0,0,265,0,0,972.9894,0.0,1.0,0.0
2019-01-10 10:00:00,45,45,0,145.94841,45,45,0,45,0,0,0,0,0,0,145.94841,0.0,1.0,0.0
2019-01-10 13:00:00,5,5,0,16.21649,5,0,0,5,0,0,0,0,0,0,,,,
2019-01-10 15:00:00,225,225,0,704.3022,225,225,0,225,0,0,0,0,0,0,704.3022,0.0,1.0,0.0
2019-01-10 16:00:00,240,240,0,751.25568,240,240,0,225,0,0,0,80,0,0,751.25568,0.0,1.0,0.0
2019-01-10 17:00:00,1070,1060,0,5774.31672,1060,810,300,935,115,0,260,770,0,0,4200.794893546024,1573.5218264539765,0.7274964462888042,0.2725035537111959
2019-01-10 18:00:00,1080,1075,0,5338.490999999999,1075,910,150,985,0,0,260,770,0,0,4524.483876592896,814.0071234071032,0.8475211209671228,0.1524788790328771
2019-01-10 19:00:00,485,480,0,1409.4889999999998,480,375,50,315,0,0,135,60,0,0,1229.9180420169548,179.5709579830452,0.8725985389151352,0.1274014610848649
2019-01-10 20:00:00,310,310,0,113.76751999999982,310,240,0,165,0,0,240,0,0,0,113.76751999999982,0.0,1.0,0.0
2019-01-11 06:00:00,80,80,0,-64.43296000000007,80,80,0,80,0,0,0,80,0,0,-64.43296000000007,-0.0,1.0,0.0
2019-01-11 07:00:00,400,395,0,1210.0094799999997,395,395,0,285,0,0,205,160,0,0,1210.0094799999997,0.0,1.0,0.0
2019-01-11 08:00:00,885,920,0,2387.1909,920,815,0,825,0,0,230,340,0,0,2387.1909,0.0,1.0,0.0
2019-01-11 09:00:00,145,145,0,470.27821,145,140,0,145,0,0,0,145,0,0,470.27821,0.0,1.0,0.0
2019-01-11 11:00:00,50,50,0,162.1649,50,0,50,50,0,0,0,50,0,0,0.0,162.1649,0.0,1.0
2019-01-11 12:00:00,110,110,0,356.76278,110,0,20,110,0,0,0,20,0,0,0.0,356.76278,0.0,1.0
2019-01-11 14:00:00,110,110,0,356.76278,110,0,0,110,0,0,0,0,0,0,,,,
2019-01-11 15:00:00,310,310,0,970.37192,310,0,135,310,0,0,0,15,0,0,0.0,970.37192,0.0,1.0
2019-01-11 16:00:00,670,685,0,2910.89618,685,520,20,620,0,0,240,260,0,0,2794.08087526112,116.81530473888093,0.9598696423659876,0.0401303576340125
2019-01-11 17:00:00,955,850,0,4983.58906,850,775,0,810,0,0,250,425,0,0,4983.58906,0.0,1.0,0.0
2019-01-11 18:00:00,645,505,0,2588.8647,505,415,25,505,0,0,225,240,0,0,2438.299834693821,150.5648653061782,0.941841354124772,0.0581586458752279
2019-01-11 19:00:00,225,225,0,342.09899999999993,225,225,0,225,0,0,0,0,0,0,342.09899999999993,0.0,1.0,0.0
2019-01-12 08:00:00,280,280,0,287.73304,280,0,145,280,0,0,0,0,0,0,0.0,287.73304,0.0,1.0
2019-01-12 09:00:00,135,135,0,685.3042800000001,135,50,50,95,0,0,50,50,0,0,342.65214000000003,342.65214000000003,0.5,0.5
2019-01-12 10:00:00,60,60,0,304.57968000000005,60,0,60,60,0,0,0,0,0,0,0.0,304.57968000000005,0.0,1.0
2019-01-12 11:00:00,375,465,0,2003.19516,465,0,315,290,0,0,295,170,0,0,0.0,2003.19516,0.0,1.0
2019-01-12 12:00:00,110,110,0,558.3960800000001,110,0,85,80,0,0,25,0,0,0,0.0,558.3960800000001,0.0,1.0
2019-01-12 13:00:00,345,345,0,1751.3331600000004,345,30,35,285,0,0,65,0,0,0,808.3076123076925,943.025547692308,0.4615384615384615,0.5384615384615384
2019-01-12 14:00:00,200,200,0,1015.2656000000002,200,0,105,170,0,0,0,0,0,0,0.0,1015.2656000000002,0.0,1.0
2019-01-12 15:00:00,45,45,0,223.34679,45,0,5,45,0,0,0,0,0,0,0.0,223.34679,0.0,1.0
2019-01-12 16:00:00,70,70,0,347.42834000000005,70,0,70,70,0,0,0,0,0,0,0.0,347.42834000000005,0.0,1.0
2019-01-12 17:00:00,15,15,0,74.44893,15,0,0,15,0,0,0,0,0,0,,,,
2019-01-13 07:00:00,10,10,0,10.27618,10,0,0,10,0,0,0,0,0,0,,,,
2019-01-13 08:00:00,260,260,0,293.64749,260,0,120,245,0,0,15,45,0,0,0.0,293.64749,0.0,1.0
2019-01-13 09:00:00,515,510,0,2813.4532400000003,510,0,510,510,0,0,60,60,0,0,0.0,2813.4532400000003,0.0,1.0
2019-01-13 10:00:00,190,190,0,976.94884,190,0,190,150,0,0,0,60,0,0,0.0,976.94884,0.0,1.0
2019-01-13 11:00:00,140,150,0,785.3650400000001,90,0,150,90,0,0,0,60,0,0,0.0,785.3650400000001,0.0,1.0
2019-01-13 12:00:00,140,140,0,710.6859200000001,140,0,80,120,0,0,0,0,0,0,0.0,710.6859200000001,0.0,1.0
2019-01-13 13:00:00,105,105,0,533.0144400000001,105,0,35,95,0,0,0,0,0,0,0.0,533.0144400000001,0.0,1.0
2019-01-13 14:00:00,65,65,0,329.96132000000006,65,0,65,0,0,0,0,0,0,0,0.0,329.96132000000006,0.0,1.0
2019-01-14 06:00:00,75,75,0,-60.40590000000006,75,75,0,75,0,0,0,55,0,0,-60.40590000000006,-0.0,1.0,0.0
2019-01-14 07:00:00,330,330,0,1052.59656,330,325,0,230,105,0,125,135,0,0,1052.59656,0.0,1.0,0.0
2019-01-14 08:00:00,1330,1320,0,4986.235239999999,1330,1195,0,1045,255,0,250,730,0,0,4986.235239999999,0.0,1.0,0.0
2019-01-14 09:00:00,500,465,0,2206.40858,470,395,0,450,0,0,45,195,0,0,2206.40858,0.0,1.0,0.0
2019-01-14 10:00:00,175,175,0,567.57715,175,25,5,115,0,0,0,130,0,0,472.9809583333333,94.59619166666666,0.8333333333333334,0.1666666666666666
2019-01-14 15:00:00,215,215,0,672.99988,215,215,0,165,0,0,0,140,0,0,672.99988,0.0,1.0,0.0
2019-01-14 16:00:00,260,260,0,813.86032,260,195,0,175,0,0,0,25,0,0,813.86032,0.0,1.0,0.0
2019-01-14 17:00:00,1075,980,0,5774.01414,1015,915,115,935,175,0,215,710,0,0,5123.1269638593685,650.8871761406318,0.887273020058688,0.1127269799413119
2019-01-14 18:00:00,1300,1290,0,6417.071499999999,1275,1290,0,1070,0,0,335,720,0,0,6417.071499999999,0.0,1.0,0.0
2019-01-14 19:00:00,515,515,0,1671.1265,515,465,0,515,0,0,290,0,0,0,1671.1265,0.0,1.0,0.0
2019-01-14 20:00:00,25,25,0,9.174799999999983,25,25,0,0,0,0,0,0,0,0,9.174799999999983,0.0,1.0,0.0
2019-01-15 06:00:00,375,375,0,-302.0295000000003,375,65,15,375,0,0,0,65,0,0,-245.39896875000028,-56.63053125000006,0.8125,0.1875
2019-01-15 07:00:00,615,615,0,1250.6376599999996,615,540,0,485,90,0,155,295,0,0,1250.6376599999996,0.0,1.0,0.0
2019-01-15 08:00:00,1320,1270,0,5101.18524,1270,1165,0,1150,85,0,320,630,0,0,5101.18524,0.0,1.0,0.0
2019-01-15 09:00:00,590,535,0,2513.69381,535,430,5,520,0,0,80,285,0,0,2487.7407391687734,25.953070831226302,0.9896753253208568,0.0103246746791433
2019-01-15 14:00:00,120,120,0,389.19576,120,25,0,120,0,0,0,35,0,0,389.19576,0.0,1.0,0.0
2019-01-15 15:00:00,165,165,0,516.4882799999999,165,0,0,165,0,0,0,0,0,0,,,,
2019-01-15 16:00:00,580,530,0,2533.4528600000003,530,235,255,530,0,0,190,250,0,0,1235.1348923765086,1298.3179676234918,0.4875302445440048,0.5124697554559952
2019-01-15 17:00:00,1255,1220,0,6832.021839999999,1220,1090,0,920,245,0,190,815,0,0,6832.021839999999,0.0,1.0,0.0
2019-01-15 18:00:00,1180,1145,0,5970.588999999999,1145,860,290,1065,0,0,425,560,0,0,4420.719705124564,1549.8692948754351,0.7404160134158564,0.2595839865841436
2019-01-15 19:00:00,580,580,0,2129.9956,580,225,155,305,95,0,275,320,0,0,1222.7593931930935,907.2362068069062,0.5740666286789953,0.4259333713210048
2019-01-15 20:00:00,190,205,0,69.72847999999989,205,90,115,205,0,0,0,0,0,0,30.61250341463409,39.115976585365786,0.4390243902439024,0.5609756097560975
2019-01-15 21:00:00,65,65,0,23.85447999999996,65,0,65,65,0,0,0,0,0,0,0.0,23.85447999999996,0.0,1.0
2019-01-16 06:00:00,310,310,0,-249.67772000000025,310,135,0,310,0,0,0,310,0,0,-249.67772000000025,-0.0,1.0,0.0
2019-01-16 07:00:00,685,660,0,1479.3144999999995,660,600,0,515,125,0,120,380,0,0,1479.3144999999995,0.0,1.0,0.0
2019-01-16 08:00:00,800,770,0,2063.69936,770,745,0,605,90,0,240,280,0,0,2063.69936,0.0,1.0,0.0
2019-01-16 09:00:00,190,190,0,616.22662,190,175,0,190,0,0,30,110,0,0,616.22662,0.0,1.0,0.0
2019-01-16 10:00:00,15,15,0,48.64947,15,15,0,0,0,0,0,0,0,0,48.64947,0.0,1.0,0.0
2019-01-16 11:00:00,10,10,0,32.43298,10,0,0,0,0,0,0,10,0,0,,,,
2019-01-16 15:00:00,50,50,0,156.5116,50,50,0,50,0,0,0,0,0,0,156.5116,0.0,1.0,0.0
2019-01-16 16:00:00,260,260,0,813.86032,260,190,0,260,0,0,15,100,0,0,813.86032,0.0,1.0,0.0
2019-01-16 17:00:00,1145,1115,0,6248.390219999999,1035,880,185,820,175,0,190,800,0,0,5162.226431762685,1086.1637882373143,0.826169021140726,0.1738309788592739
2019-01-16 18:00:00,1270,1270,0,6155.433999999999,1270,1105,160,975,250,0,435,455,0,0,5346.116019295527,809.3179807044722,0.8685197533261713,0.1314802466738287
2019-01-16 19:00:00,285,265,0,529.3361999999998,265,240,5,250,0,0,0,175,0,0,518.4103151291905,10.925884870809378,0.9793592713462458,0.0206407286537542
2019-01-16 20:00:00,245,245,0,89.91303999999985,245,245,0,245,0,0,0,0,0,0,89.91303999999985,0.0,1.0,0.0
2019-01-17 06:00:00,135,135,0,-108.73062000000012,135,135,0,125,0,0,0,125,0,0,-108.73062000000012,-0.0,1.0,0.0
2019-01-17 07:00:00,425,430,0,1189.8741799999998,430,430,0,400,0,0,125,295,0,0,1189.8741799999998,0.0,1.0,0.0
2019-01-17 08:00:00,1000,915,0,3292.2634,915,895,0,860,170,0,255,565,0,0,3292.2634,0.0,1.0,0.0
2019-01-17 09:00:00,490,485,0,2004.70309,485,380,10,485,0,0,75,345,0,0,1962.218951339442,42.48413866055769,0.9788077651635896,0.0211922348364104
2019-01-17 10:00:00,50,50,0,162.1649,50,0,50,50,0,0,0,0,0,0,0.0,162.1649,0.0,1.0
2019-01-17 16:00:00,255,255,0,798.20916,255,255,0,255,0,0,0,190,0,0,798.20916,0.0,1.0,0.0
2019-01-17 17:00:00,800,820,0,4067.65212,820,590,165,615,120,0,240,520,0,0,3203.227440631841,864.4246793681592,0.7874880511246476,0.2125119488753525
2019-01-17 18:00:00,770,760,0,3354.9845,760,575,240,750,0,0,225,385,0,0,2330.315956245521,1024.6685437544788,0.6945832257184857,0.3054167742815142
2019-01-17 19:00:00,550,380,0,1988.3716,380,260,70,380,0,0,0,100,0,0,1570.6496272980078,417.7219727019918,0.789917552281479,0.2100824477185209
2019-01-17 20:00:00,235,260,0,86.24311999999986,260,0,70,260,0,0,0,0,0,0,0.0,86.24311999999986,0.0,1.0
2019-01-17 21:00:00,20,20,0,7.339839999999988,20,20,0,0,0,0,0,0,0,0,7.339839999999988,0.0,1.0,0.0
2019-01-17 22:00:00,150,150,0,55.04879999999992,150,0,0,120,0,0,0,0,0,0,,,,
2019-01-18 07:00:00,420,515,0,445.6300799999997,515,355,0,515,0,0,55,125,0,0,445.6300799999997,0.0,1.0,0.0
2019-01-18 08:00:00,395,395,0,643.9251799999997,395,385,0,365,0,0,220,150,0,0,643.9251799999997,0.0,1.0,0.0
2019-01-18 09:00:00,120,120,0,389.19576,120,120,0,120,0,0,0,120,0,0,389.19576,0.0,1.0,0.0
2019-01-18 16:00:00,310,310,0,970.37192,310,310,0,310,0,0,75,25,0,0,970.37192,0.0,1.0,0.0
2019-01-18 17:00:00,675,675,0,3437.06702,675,460,170,460,195,0,415,225,0,0,2511.4467355794104,925.6202844205897,0.7306947234271302,0.2693052765728698
2019-01-18 18:00:00,690,675,0,3113.3358,675,665,0,665,0,0,190,405,0,0,3113.3358,0.0,1.0,0.0
2019-01-18 19:00:00,290,290,0,440.9275999999999,290,225,20,275,0,0,20,15,0,0,404.93351020408153,35.99408979591836,0.9183673469387756,0.0816326530612245
2019-01-18 20:00:00,35,35,0,12.84471999999998,35,0,0,0,0,0,0,0,0,0,,,,
2019-01-18 21:00:00,50,50,0,18.34959999999997,50,0,0,50,0,0,0,0,0,0,,,,
2019-01-19 07:00:00,130,130,0,133.59034,130,0,0,130,0,0,0,0,0,0,,,,
2019-01-19 08:00:00,60,60,0,61.65708,60,0,50,10,0,0,0,0,0,0,0.0,61.65708,0.0,1.0
2019-01-19 09:00:00,555,465,0,3109.8552600000003,425,0,410,425,0,0,160,355,0,0,0.0,3109.8552600000003,0.0,1.0
2019-01-19 10:00:00,135,125,0,697.7508000000001,125,0,90,90,0,0,15,10,0,0,0.0,697.7508000000001,0.0,1.0
2019-01-19 11:00:00,130,115,0,678.5924200000001,115,0,115,115,0,0,0,20,0,0,0.0,678.5924200000001,0.0,1.0
2019-01-19 12:00:00,415,410,0,2193.8017600000003,410,0,410,370,0,0,200,295,0,0,0.0,2193.8017600000003,0.0,1.0
2019-01-19 13:00:00,260,260,0,1319.8452800000002,260,0,150,150,0,0,100,0,0,0,0.0,1319.8452800000002,0.0,1.0
2019-01-19 14:00:00,200,200,0,1033.93538,200,0,180,200,0,0,105,65,0,0,0.0,1033.93538,0.0,1.0
2019-01-19 15:00:00,115,125,0,570.77513,125,0,60,65,0,0,15,60,0,0,0.0,570.77513,0.0,1.0
2019-01-19 16:00:00,335,345,0,1662.69277,345,0,170,260,0,0,0,20,0,0,0.0,1662.69277,0.0,1.0
2019-01-19 18:00:00,60,60,0,201.2082,60,60,0,60,0,0,0,0,0,0,201.2082,0.0,1.0,0.0
2019-01-20 08:00:00,475,480,0,938.05432,480,0,360,480,0,0,50,370,0,0,0.0,938.05432,0.0,1.0
2019-01-20 09:00:00,420,420,0,2287.6392600000004,420,0,420,390,0,0,115,60,0,0,0.0,2287.6392600000004,0.0,1.0
2019-01-20 10:00:00,200,200,0,1052.60516,200,0,200,200,0,0,50,20,0,0,0.0,1052.60516,0.0,1.0
2019-01-20 11:00:00,65,65,0,329.96132000000006,65,0,65,40,0,0,0,0,0,0,0.0,329.96132000000006,0.0,1.0
2019-01-20 12:00:00,245,245,0,1243.7003600000005,245,0,125,210,0,0,20,85,0,0,0.0,1243.7003600000005,0.0,1.0
